number,value,datetime_start,datetime_complete,duration,params_D,params_EXOG_ON,params_P,params_Q,params_d,params_enforce_invertibility,params_enforce_stationarity,params_m,params_p,params_q,params_trend,state
653,0.04040276276171314,2025-09-08 16:58:11.135680,2025-09-08 16:58:11.293680,0 days 00:00:00.158000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
654,0.04040276276171314,2025-09-08 16:58:11.155680,2025-09-08 16:58:11.300680,0 days 00:00:00.145000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
655,0.04105584024234711,2025-09-08 16:58:11.204680,2025-09-08 16:58:11.365680,0 days 00:00:00.161000,0,0,0,0,0,True,True,7,2,1,n,PRUNED
656,1.9936085257097746,2025-09-08 16:58:11.220680,2025-09-08 16:58:11.341681,0 days 00:00:00.121001,0,0,0,0,1,True,True,7,3,2,n,PRUNED
657,0.04105584024234711,2025-09-08 16:58:11.239681,2025-09-08 16:58:11.388681,0 days 00:00:00.149000,0,0,0,0,0,True,True,7,2,1,n,PRUNED
658,0.04105584024234711,2025-09-08 16:58:11.247680,2025-09-08 16:58:11.396680,0 days 00:00:00.149000,0,0,0,0,0,True,True,7,2,1,n,PRUNED
659,0.20393995596325637,2025-09-08 16:58:11.259680,2025-09-08 16:58:11.414680,0 days 00:00:00.155000,0,1,0,0,0,True,True,7,4,1,n,PRUNED
660,1.994764053462267,2025-09-08 16:58:11.273680,2025-09-08 16:58:11.562680,0 days 00:00:00.289000,0,1,0,0,2,True,True,7,0,0,n,PRUNED
661,1.9963555318545776,2025-09-08 16:58:11.297680,2025-09-08 16:58:11.475680,0 days 00:00:00.178000,0,0,0,0,1,True,True,7,2,2,n,PRUNED
662,1.9950961327669499,2025-09-08 16:58:11.304680,2025-09-08 16:58:13.861680,0 days 00:00:02.557000,0,1,0,0,2,True,True,7,5,2,c,PRUNED
663,1.9999790350829072,2025-09-08 16:58:11.317680,2025-09-08 16:58:11.503680,0 days 00:00:00.186000,0,0,0,0,1,True,True,7,3,1,n,PRUNED
664,1.9936085257097746,2025-09-08 16:58:11.333680,2025-09-08 16:58:11.539680,0 days 00:00:00.206000,0,0,0,0,1,True,True,7,3,2,n,PRUNED
665,0.04105584024234711,2025-09-08 16:58:11.348680,2025-09-08 16:58:11.562680,0 days 00:00:00.214000,0,0,0,0,0,True,True,7,2,1,n,PRUNED
666,0.0404835281535303,2025-09-08 16:58:11.493680,2025-09-08 16:58:11.665680,0 days 00:00:00.172000,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
667,0.04040276276171314,2025-09-08 16:58:11.614680,2025-09-08 16:58:11.786680,0 days 00:00:00.172000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
668,0.04040276276171314,2025-09-08 16:58:11.712680,2025-09-08 16:58:11.883680,0 days 00:00:00.171000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
669,0.04040276276171314,2025-09-08 16:58:11.734680,2025-09-08 16:58:11.919680,0 days 00:00:00.185000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
670,0.04103628195770933,2025-09-08 16:58:11.961680,2025-09-08 16:58:12.088680,0 days 00:00:00.127000,0,0,0,0,0,True,True,7,3,1,n,PRUNED
671,0.04103628195770933,2025-09-08 16:58:11.994680,2025-09-08 16:58:12.101680,0 days 00:00:00.107000,0,0,0,0,0,True,True,7,3,1,n,PRUNED
672,0.04103628195770933,2025-09-08 16:58:12.007681,2025-09-08 16:58:12.131681,0 days 00:00:00.124000,0,0,0,0,0,True,True,7,3,1,n,PRUNED
673,0.04103628195770933,2025-09-08 16:58:12.010680,2025-09-08 16:58:12.124680,0 days 00:00:00.114000,0,0,0,0,0,True,True,7,3,1,n,PRUNED
674,0.04103628195770933,2025-09-08 16:58:12.036680,2025-09-08 16:58:12.164680,0 days 00:00:00.128000,0,0,0,0,0,True,True,7,3,1,n,PRUNED
675,1.9948851810060089,2025-09-08 16:58:12.068680,2025-09-08 16:58:14.546680,0 days 00:00:02.478000,0,1,0,0,2,True,True,7,2,5,c,PRUNED
676,0.04103628195770933,2025-09-08 16:58:12.085680,2025-09-08 16:58:12.176680,0 days 00:00:00.091000,0,0,0,0,0,True,True,7,3,1,n,PRUNED
677,1.9938991239698105,2025-09-08 16:58:12.099680,2025-09-08 16:58:12.313680,0 days 00:00:00.214000,0,1,0,0,1,True,True,7,0,0,c,PRUNED
678,0.04392825158991075,2025-09-08 16:58:12.128680,2025-09-08 16:58:13.654680,0 days 00:00:01.526000,0,0,0,0,0,True,True,7,4,1,c,PRUNED
679,0.05777959891109575,2025-09-08 16:58:12.136680,2025-09-08 16:58:12.246680,0 days 00:00:00.110000,0,0,0,0,0,True,True,7,3,2,c,PRUNED
680,0.27742362225548484,2025-09-08 16:58:12.149680,2025-09-08 16:58:13.681680,0 days 00:00:01.532000,0,1,0,0,0,True,True,7,5,2,c,PRUNED
681,0.04163888491419558,2025-09-08 16:58:12.155680,2025-09-08 16:58:12.325680,0 days 00:00:00.170000,0,0,0,0,0,True,True,7,4,3,n,PRUNED
682,0.04163888491419558,2025-09-08 16:58:12.170680,2025-09-08 16:58:12.361680,0 days 00:00:00.191000,0,0,0,0,0,True,True,7,4,3,n,PRUNED
683,0.04509831615652992,2025-09-08 16:58:12.178680,2025-09-08 16:58:12.343681,0 days 00:00:00.165001,0,0,0,0,0,True,True,7,3,1,c,PRUNED
684,0.05777959891109575,2025-09-08 16:58:12.210680,2025-09-08 16:58:12.394680,0 days 00:00:00.184000,0,0,0,0,0,True,True,7,3,2,c,PRUNED
685,0.04163888491419558,2025-09-08 16:58:12.223680,2025-09-08 16:58:12.388680,0 days 00:00:00.165000,0,0,0,0,0,True,True,7,4,3,n,PRUNED
686,0.04163888491419558,2025-09-08 16:58:12.247680,2025-09-08 16:58:12.454680,0 days 00:00:00.207000,0,0,0,0,0,True,True,7,4,3,n,PRUNED
687,0.0404835281535303,2025-09-08 16:58:12.273680,2025-09-08 16:58:12.477680,0 days 00:00:00.204000,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
688,0.04163888491419558,2025-09-08 16:58:12.293680,2025-09-08 16:58:12.513680,0 days 00:00:00.220000,0,0,0,0,0,True,True,7,4,3,n,PRUNED
689,0.0404835281535303,2025-09-08 16:58:12.308680,2025-09-08 16:58:12.499680,0 days 00:00:00.191000,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
690,0.0404835281535303,2025-09-08 16:58:12.345680,2025-09-08 16:58:12.547680,0 days 00:00:00.202000,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
691,1.9924386479554843,2025-09-08 16:58:12.385680,2025-09-08 16:58:12.578680,0 days 00:00:00.193000,0,0,0,0,2,True,True,7,4,3,c,PRUNED
692,0.2068532136921497,2025-09-08 16:58:12.403680,2025-09-08 16:58:12.612680,0 days 00:00:00.209000,0,1,0,0,0,True,True,7,2,1,n,PRUNED
693,0.041040701042565,2025-09-08 16:58:12.493680,2025-09-08 16:58:12.712680,0 days 00:00:00.219000,0,0,0,0,0,True,True,7,2,2,n,PRUNED
694,0.041040701042565,2025-09-08 16:58:12.658680,2025-09-08 16:58:12.850680,0 days 00:00:00.192000,0,0,0,0,0,True,True,7,2,2,n,PRUNED
695,0.041040701042565,2025-09-08 16:58:12.764680,2025-09-08 16:58:12.983680,0 days 00:00:00.219000,0,0,0,0,0,True,True,7,2,2,n,PRUNED
696,0.04066115208030813,2025-09-08 16:58:12.966680,2025-09-08 16:58:13.689680,0 days 00:00:00.723000,0,0,0,0,0,True,True,7,5,5,n,PRUNED
697,0.04040276276171314,2025-09-08 16:58:13.151679,2025-09-08 16:58:13.693680,0 days 00:00:00.542001,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
698,0.04040276276171314,2025-09-08 16:58:13.602679,2025-09-08 16:58:13.750680,0 days 00:00:00.148001,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
699,0.04040276276171314,2025-09-08 16:58:13.694680,2025-09-08 16:58:13.815679,0 days 00:00:00.120999,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
700,1.9976356507239557,2025-09-08 16:58:13.744680,2025-09-08 16:58:13.837680,0 days 00:00:00.093000,0,0,0,0,1,True,True,7,4,2,n,PRUNED
701,0.04040276276171314,2025-09-08 16:58:13.755680,2025-09-08 16:58:13.865680,0 days 00:00:00.110000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
702,0.04040276276171314,2025-09-08 16:58:13.782680,2025-09-08 16:58:13.890680,0 days 00:00:00.108000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
703,1.9976356507239557,2025-09-08 16:58:13.802680,2025-09-08 16:58:13.916680,0 days 00:00:00.114000,0,0,0,0,1,True,True,7,4,2,n,PRUNED
704,1.9976356507239557,2025-09-08 16:58:13.823679,2025-09-08 16:58:13.933680,0 days 00:00:00.110001,0,0,0,0,1,True,True,7,4,2,n,PRUNED
705,0.04040276276171314,2025-09-08 16:58:13.830680,2025-09-08 16:58:13.929680,0 days 00:00:00.099000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
706,0.04040276276171314,2025-09-08 16:58:13.850680,2025-09-08 16:58:13.948680,0 days 00:00:00.098000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
707,0.04040276276171314,2025-09-08 16:58:13.859680,2025-09-08 16:58:13.960680,0 days 00:00:00.101000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
708,0.04040276276171314,2025-09-08 16:58:13.872680,2025-09-08 16:58:13.992680,0 days 00:00:00.120000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
709,0.04040276276171314,2025-09-08 16:58:13.874680,2025-09-08 16:58:13.980680,0 days 00:00:00.106000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
710,0.04040276276171314,2025-09-08 16:58:13.896680,2025-09-08 16:58:14.022680,0 days 00:00:00.126000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
711,0.04040276276171314,2025-09-08 16:58:13.908680,2025-09-08 16:58:14.008680,0 days 00:00:00.100000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
712,0.04040276276171314,2025-09-08 16:58:13.922680,2025-09-08 16:58:14.040680,0 days 00:00:00.118000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
713,0.041040701042565,2025-09-08 16:58:13.931680,2025-09-08 16:58:14.017680,0 days 00:00:00.086000,0,0,0,0,0,True,True,7,2,2,n,PRUNED
714,0.041040701042565,2025-09-08 16:58:13.956680,2025-09-08 16:58:14.062680,0 days 00:00:00.106000,0,0,0,0,0,True,True,7,2,2,n,PRUNED
715,0.041240674139601294,2025-09-08 16:58:13.972680,2025-09-08 16:58:14.069680,0 days 00:00:00.097000,0,0,0,0,0,True,True,7,4,1,n,PRUNED
716,0.041040701042565,2025-09-08 16:58:13.981680,2025-09-08 16:58:14.095680,0 days 00:00:00.114000,0,0,0,0,0,True,True,7,2,2,n,PRUNED
717,0.041040701042565,2025-09-08 16:58:13.995680,2025-09-08 16:58:14.087680,0 days 00:00:00.092000,0,0,0,0,0,True,True,7,2,2,n,PRUNED
718,0.041040701042565,2025-09-08 16:58:14.010680,2025-09-08 16:58:14.096680,0 days 00:00:00.086000,0,0,0,0,0,True,True,7,2,2,n,PRUNED
719,1.9942587202407844,2025-09-08 16:58:14.012680,2025-09-08 16:58:14.146680,0 days 00:00:00.134000,0,0,0,0,1,True,True,7,0,0,c,PRUNED
720,1.9963555318545776,2025-09-08 16:58:14.036680,2025-09-08 16:58:14.107680,0 days 00:00:00.071000,0,0,0,0,1,True,True,7,2,2,n,PRUNED
721,1.993261458706256,2025-09-08 16:58:14.057680,2025-09-08 16:58:14.131680,0 days 00:00:00.074000,0,0,0,0,1,True,True,7,3,3,n,PRUNED
722,0.20261412835044912,2025-09-08 16:58:14.096680,2025-09-08 16:58:14.161680,0 days 00:00:00.065000,0,1,0,0,0,True,True,7,3,2,n,PRUNED
723,0.041240674139601294,2025-09-08 16:58:14.115680,2025-09-08 16:58:14.182682,0 days 00:00:00.067002,0,0,0,0,0,True,True,7,4,1,n,PRUNED
724,0.0404835281535303,2025-09-08 16:58:14.177680,2025-09-08 16:58:14.282683,0 days 00:00:00.105003,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
725,1.9931156808007358,2025-09-08 16:58:14.213680,2025-09-08 16:58:15.208680,0 days 00:00:00.995000,0,1,0,0,1,True,True,7,4,2,n,PRUNED
726,0.0404835281535303,2025-09-08 16:58:14.224682,2025-09-08 16:58:14.339681,0 days 00:00:00.114999,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
727,0.0404835281535303,2025-09-08 16:58:14.242682,2025-09-08 16:58:14.387680,0 days 00:00:00.144998,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
728,1.9924372606285048,2025-09-08 16:58:14.286683,2025-09-08 16:58:15.571680,0 days 00:00:01.284997,0,1,0,0,2,True,True,7,4,3,n,PRUNED
729,0.0405477417270787,2025-09-08 16:58:14.399680,2025-09-08 16:58:14.684681,0 days 00:00:00.285001,0,0,0,0,0,True,True,7,4,2,n,PRUNED
730,0.04473066255085246,2025-09-08 16:58:14.489681,2025-09-08 16:58:14.942680,0 days 00:00:00.452999,0,0,0,0,0,True,True,7,2,3,c,PRUNED
731,0.0405477417270787,2025-09-08 16:58:14.607680,2025-09-08 16:58:15.050680,0 days 00:00:00.443000,0,0,0,0,0,True,True,7,4,2,n,PRUNED
732,1.9924967891190706,2025-09-08 16:58:14.684681,2025-09-08 16:58:15.098681,0 days 00:00:00.414000,0,1,0,0,1,True,True,7,3,3,n,PRUNED
733,0.04103628195770933,2025-09-08 16:58:14.758680,2025-09-08 16:58:15.090681,0 days 00:00:00.332001,0,0,0,0,0,True,True,7,3,1,n,PRUNED
734,1.9999790350829072,2025-09-08 16:58:14.960680,2025-09-08 16:58:15.247681,0 days 00:00:00.287001,0,0,0,0,1,True,True,7,3,1,n,PRUNED
735,0.04103628195770933,2025-09-08 16:58:15.005680,2025-09-08 16:58:15.271680,0 days 00:00:00.266000,0,0,0,0,0,True,True,7,3,1,n,PRUNED
736,0.04103628195770933,2025-09-08 16:58:15.073681,2025-09-08 16:58:15.341681,0 days 00:00:00.268000,0,0,0,0,0,True,True,7,3,1,n,PRUNED
737,1.9999790350829072,2025-09-08 16:58:15.206681,2025-09-08 16:58:15.459680,0 days 00:00:00.252999,0,0,0,0,1,True,True,7,3,1,n,PRUNED
738,1.9936085257097746,2025-09-08 16:58:15.227680,2025-09-08 16:58:15.477681,0 days 00:00:00.250001,0,0,0,0,1,True,True,7,3,2,n,PRUNED
739,1.9936085257097746,2025-09-08 16:58:15.244680,2025-09-08 16:58:15.475680,0 days 00:00:00.231000,0,0,0,0,1,True,True,7,3,2,n,PRUNED
740,0.04040276276171314,2025-09-08 16:58:15.268680,2025-09-08 16:58:15.492680,0 days 00:00:00.224000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
741,0.04040276276171314,2025-09-08 16:58:15.283680,2025-09-08 16:58:15.511680,0 days 00:00:00.228000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
742,0.04040276276171314,2025-09-08 16:58:15.352680,2025-09-08 16:58:15.529680,0 days 00:00:00.177000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
743,0.04040276276171314,2025-09-08 16:58:15.364681,2025-09-08 16:58:15.515681,0 days 00:00:00.151000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
744,0.04040276276171314,2025-09-08 16:58:15.421680,2025-09-08 16:58:15.539680,0 days 00:00:00.118000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
745,0.04040276276171314,2025-09-08 16:58:15.444680,2025-09-08 16:58:15.554680,0 days 00:00:00.110000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
746,0.04040276276171314,2025-09-08 16:58:15.468680,2025-09-08 16:58:15.575680,0 days 00:00:00.107000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
747,0.04040276276171314,2025-09-08 16:58:15.482680,2025-09-08 16:58:15.584679,0 days 00:00:00.101999,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
748,0.04040276276171314,2025-09-08 16:58:15.505680,2025-09-08 16:58:15.610681,0 days 00:00:00.105001,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
749,0.0404835281535303,2025-09-08 16:58:15.521681,2025-09-08 16:58:15.609681,0 days 00:00:00.088000,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
750,0.0404835281535303,2025-09-08 16:58:15.531684,2025-09-08 16:58:15.614681,0 days 00:00:00.082997,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
751,0.0404835281535303,2025-09-08 16:58:15.548681,2025-09-08 16:58:15.616684,0 days 00:00:00.068003,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
752,0.0404835281535303,2025-09-08 16:58:15.556680,2025-09-08 16:58:15.625681,0 days 00:00:00.069001,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
753,0.04128191276632094,2025-09-08 16:58:15.586679,2025-09-08 16:58:15.630680,0 days 00:00:00.044001,0,0,0,0,0,True,True,7,2,3,n,PRUNED
754,0.04128191276632094,2025-09-08 16:58:15.598680,2025-09-08 16:58:15.639680,0 days 00:00:00.041000,0,0,0,0,0,True,True,7,2,3,n,PRUNED
755,1.9939311839831009,2025-09-08 16:58:15.633680,2025-09-08 16:58:15.910682,0 days 00:00:00.277002,0,1,0,0,2,True,True,7,5,0,c,PRUNED
756,1.9945312905843628,2025-09-08 16:58:15.655680,2025-09-08 16:58:17.350680,0 days 00:00:01.695000,0,1,0,0,2,True,True,7,2,2,c,PRUNED
757,0.041240674139601294,2025-09-08 16:58:15.724680,2025-09-08 16:58:15.842681,0 days 00:00:00.118001,0,0,0,0,0,True,True,7,4,1,n,PRUNED
758,0.041240674139601294,2025-09-08 16:58:15.762681,2025-09-08 16:58:15.888680,0 days 00:00:00.125999,0,0,0,0,0,True,True,7,4,1,n,PRUNED
759,0.0405477417270787,2025-09-08 16:58:15.802681,2025-09-08 16:58:15.915681,0 days 00:00:00.113000,0,0,0,0,0,True,True,7,4,2,n,PRUNED
760,0.0405477417270787,2025-09-08 16:58:15.852680,2025-09-08 16:58:15.958680,0 days 00:00:00.106000,0,0,0,0,0,True,True,7,4,2,n,PRUNED
761,0.04105584024234711,2025-09-08 16:58:15.894679,2025-09-08 16:58:15.992680,0 days 00:00:00.098001,0,0,0,0,0,True,True,7,2,1,n,PRUNED
762,0.041040701042565,2025-09-08 16:58:15.923681,2025-09-08 16:58:16.223681,0 days 00:00:00.300000,0,0,0,0,0,True,True,7,2,2,n,PRUNED
763,1.923911803884767,2025-09-08 16:58:15.931681,2025-09-08 16:58:16.440681,0 days 00:00:00.509000,0,0,0,0,0,True,True,7,0,2,n,PRUNED
764,0.04105584024234711,2025-09-08 16:58:15.944681,2025-09-08 16:58:16.242680,0 days 00:00:00.297999,0,0,0,0,0,True,True,7,2,1,n,PRUNED
765,0.041040701042565,2025-09-08 16:58:15.956681,2025-09-08 16:58:16.255681,0 days 00:00:00.299000,0,0,0,0,0,True,True,7,2,2,n,PRUNED
766,1.9928839705153967,2025-09-08 16:58:15.965679,2025-09-08 16:58:17.032681,0 days 00:00:01.067002,0,0,0,0,1,True,True,7,5,4,n,PRUNED
767,1.9975154195653582,2025-09-08 16:58:15.978679,2025-09-08 16:58:16.250681,0 days 00:00:00.272002,0,0,0,0,1,True,True,7,2,5,c,PRUNED
768,1.923911803884767,2025-09-08 16:58:15.983680,2025-09-08 16:58:17.006681,0 days 00:00:01.023001,0,0,0,0,0,True,True,7,0,2,n,PRUNED
769,0.041040701042565,2025-09-08 16:58:15.996682,2025-09-08 16:58:16.299680,0 days 00:00:00.302998,0,0,0,0,0,True,True,7,2,2,n,PRUNED
770,0.041040701042565,2025-09-08 16:58:16.004682,2025-09-08 16:58:16.330680,0 days 00:00:00.325998,0,0,0,0,0,True,True,7,2,2,n,PRUNED
771,0.041040701042565,2025-09-08 16:58:16.019681,2025-09-08 16:58:16.794681,0 days 00:00:00.775000,0,0,0,0,0,True,True,7,2,2,n,PRUNED
772,0.041040701042565,2025-09-08 16:58:16.041683,2025-09-08 16:58:16.752681,0 days 00:00:00.710998,0,0,0,0,0,True,True,7,2,2,n,PRUNED
773,0.04103628195770933,2025-09-08 16:58:16.234680,2025-09-08 16:58:16.984680,0 days 00:00:00.750000,0,0,0,0,0,True,True,7,3,1,n,PRUNED
774,0.04103628195770933,2025-09-08 16:58:16.239680,2025-09-08 16:58:16.992681,0 days 00:00:00.753001,0,0,0,0,0,True,True,7,3,1,n,PRUNED
775,0.04103628195770933,2025-09-08 16:58:16.272680,2025-09-08 16:58:17.006681,0 days 00:00:00.734001,0,0,0,0,0,True,True,7,3,1,n,PRUNED
776,0.0405477417270787,2025-09-08 16:58:16.284680,2025-09-08 16:58:17.024679,0 days 00:00:00.739999,0,0,0,0,0,True,True,7,4,2,n,PRUNED
777,0.0405477417270787,2025-09-08 16:58:16.830682,2025-09-08 16:58:17.046680,0 days 00:00:00.215998,0,0,0,0,0,True,True,7,4,2,n,PRUNED
778,0.0405477417270787,2025-09-08 16:58:16.956681,2025-09-08 16:58:17.091680,0 days 00:00:00.134999,0,0,0,0,0,True,True,7,4,2,n,PRUNED
779,0.0405477417270787,2025-09-08 16:58:16.967680,2025-09-08 16:58:17.079684,0 days 00:00:00.112004,0,0,0,0,0,True,True,7,4,2,n,PRUNED
780,0.0405477417270787,2025-09-08 16:58:16.980680,2025-09-08 16:58:17.089685,0 days 00:00:00.109005,0,0,0,0,0,True,True,7,4,2,n,PRUNED
781,0.19729619273816432,2025-09-08 16:58:17.009681,2025-09-08 16:58:17.097681,0 days 00:00:00.088000,0,1,0,0,0,True,True,7,2,2,n,PRUNED
782,0.0405477417270787,2025-09-08 16:58:17.036681,2025-09-08 16:58:17.127681,0 days 00:00:00.091000,0,0,0,0,0,True,True,7,4,2,n,PRUNED
783,0.04115346195848241,2025-09-08 16:58:17.070681,2025-09-08 16:58:17.168680,0 days 00:00:00.097999,0,0,0,0,0,True,True,7,4,3,c,PRUNED
784,1.9999658032903878,2025-09-08 16:58:17.120682,2025-09-08 16:58:17.205681,0 days 00:00:00.084999,0,0,0,0,1,True,True,7,0,3,n,PRUNED
785,0.04040276276171314,2025-09-08 16:58:17.153680,2025-09-08 16:58:17.257681,0 days 00:00:00.104001,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
786,0.04040276276171314,2025-09-08 16:58:17.179680,2025-09-08 16:58:17.272680,0 days 00:00:00.093000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
787,0.04040276276171314,2025-09-08 16:58:17.190680,2025-09-08 16:58:17.273681,0 days 00:00:00.083001,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
788,0.0404835281535303,2025-09-08 16:58:17.355680,2025-09-08 16:58:17.392681,0 days 00:00:00.037001,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
789,0.0404835281535303,2025-09-08 16:58:17.363680,2025-09-08 16:58:17.411682,0 days 00:00:00.048002,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
790,0.0404835281535303,2025-09-08 16:58:17.377680,2025-09-08 16:58:17.432682,0 days 00:00:00.055002,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
791,0.0404835281535303,2025-09-08 16:58:17.386683,2025-09-08 16:58:17.453680,0 days 00:00:00.066997,0,0,0,0,0,True,True,7,3,3,n,COMPLETE
792,1.993261458706256,2025-09-08 16:58:17.395683,2025-09-08 16:58:17.454680,0 days 00:00:00.058997,0,0,0,0,1,True,True,7,3,3,n,PRUNED
793,0.04040276276171314,2025-09-08 16:58:17.406681,2025-09-08 16:58:17.486680,0 days 00:00:00.079999,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
794,0.04040276276171314,2025-09-08 16:58:17.417682,2025-09-08 16:58:17.510681,0 days 00:00:00.092999,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
795,1.993261458706256,2025-09-08 16:58:17.427681,2025-09-08 16:58:17.525679,0 days 00:00:00.097998,0,0,0,0,1,True,True,7,3,3,n,PRUNED
796,1.9963272457605734,2025-09-08 16:58:17.436681,2025-09-08 16:58:17.556681,0 days 00:00:00.120000,0,0,0,0,1,True,True,7,2,3,n,PRUNED
797,1.9936085257097746,2025-09-08 16:58:17.445681,2025-09-08 16:58:17.545679,0 days 00:00:00.099998,0,0,0,0,1,True,True,7,3,2,n,PRUNED
798,0.04040276276171314,2025-09-08 16:58:17.454680,2025-09-08 16:58:17.535680,0 days 00:00:00.081000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
799,1.9943003817084455,2025-09-08 16:58:17.466679,2025-09-08 16:58:17.934680,0 days 00:00:00.468001,0,1,0,0,1,True,True,7,0,3,c,PRUNED
800,0.04040276276171314,2025-09-08 16:58:17.473679,2025-09-08 16:58:17.564681,0 days 00:00:00.091002,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
801,1.9945535534131367,2025-09-08 16:58:17.490681,2025-09-08 16:58:20.225681,0 days 00:00:02.735000,0,1,0,0,2,True,True,7,0,3,c,PRUNED
802,0.04103628195770933,2025-09-08 16:58:17.503684,2025-09-08 16:58:17.653679,0 days 00:00:00.149995,0,0,0,0,0,True,True,7,3,1,n,PRUNED
803,0.04040276276171314,2025-09-08 16:58:17.511684,2025-09-08 16:58:17.616680,0 days 00:00:00.104996,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
804,0.04103628195770933,2025-09-08 16:58:17.518681,2025-09-08 16:58:17.634682,0 days 00:00:00.116001,0,0,0,0,0,True,True,7,3,1,n,PRUNED
805,0.04103628195770933,2025-09-08 16:58:17.528680,2025-09-08 16:58:17.680680,0 days 00:00:00.152000,0,0,0,0,0,True,True,7,3,1,n,PRUNED
806,0.04103628195770933,2025-09-08 16:58:17.540680,2025-09-08 16:58:17.694679,0 days 00:00:00.153999,0,0,0,0,0,True,True,7,3,1,n,PRUNED
807,0.04103628195770933,2025-09-08 16:58:17.549682,2025-09-08 16:58:17.665683,0 days 00:00:00.116001,0,0,0,0,0,True,True,7,3,1,n,PRUNED
808,0.04103628195770933,2025-09-08 16:58:17.567681,2025-09-08 16:58:17.708681,0 days 00:00:00.141000,0,0,0,0,0,True,True,7,3,1,n,PRUNED
809,0.04103628195770933,2025-09-08 16:58:17.589682,2025-09-08 16:58:17.739679,0 days 00:00:00.149997,0,0,0,0,0,True,True,7,3,1,n,PRUNED
810,0.2604055334111495,2025-09-08 16:58:17.610680,2025-09-08 16:58:21.021680,0 days 00:00:03.411000,0,1,0,0,0,True,True,7,4,5,c,PRUNED
811,0.5689940235489086,2025-09-08 16:58:17.646680,2025-09-08 16:58:17.825680,0 days 00:00:00.179000,0,1,0,0,0,True,True,7,3,3,n,PRUNED
812,0.04040276276171314,2025-09-08 16:58:17.672682,2025-09-08 16:58:17.848681,0 days 00:00:00.175999,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
813,0.04040276276171314,2025-09-08 16:58:17.696679,2025-09-08 16:58:17.852680,0 days 00:00:00.156001,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
814,0.04040276276171314,2025-09-08 16:58:17.720682,2025-09-08 16:58:17.911679,0 days 00:00:00.190997,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
815,0.04040276276171314,2025-09-08 16:58:17.777680,2025-09-08 16:58:17.962680,0 days 00:00:00.185000,0,0,0,0,0,True,True,7,3,2,n,COMPLETE
816,0.04163888491419558,2025-09-08 16:58:17.873682,2025-09-08 16:58:18.061683,0 days 00:00:00.188001,0,0,0,0,0,True,True,7,4,3,n,PRUNED
817,0.04163888491419558,2025-09-08 16:58:17.936680,2025-09-08 16:58:18.075682,0 days 00:00:00.139002,0,0,0,0,0,True,True,7,4,3,n,PRUNED
